participant,response,condition,f0,pc1,pc2
28,5,incongruent,698.456462866009,10,0
28,3,incongruent,554.365261953745,15,0
28,5,incongruent,554.365261953745,20,0
28,6,incongruent,1244.50793488833,0,-15
28,5,incongruent,1244.50793488833,0,-10
28,6,incongruent,880.000000000001,0,-5
28,4,incongruent,369.994422711635,0,0
28,3,incongruent,311.126983722081,0,5
28,3,incongruent,277.182630976873,0,10
28,3,incongruent,293.664767917408,0,15
28,4,fixed,293.664767917408,-20,0
28,4,fixed,293.664767917408,-15,0
28,4,fixed,293.664767917408,-10,0
28,4,fixed,293.664767917408,-5,0
28,2,fixed,293.664767917408,0,0
28,2,fixed,293.664767917408,5,0
28,1,fixed,293.664767917408,10,0
28,2,fixed,293.664767917408,15,0
28,1,fixed,293.664767917408,20,0
28,2,fixed,293.664767917408,0,-15
28,3,fixed,293.664767917408,0,-10
28,4,fixed,293.664767917408,0,-5
28,3,fixed,293.664767917408,0,0
28,3,fixed,293.664767917408,0,5
28,3,fixed,293.664767917408,0,10
28,3,fixed,293.664767917408,0,15
29,3.5,congruent,454.593999418035,-20,0
29,4.75,congruent,454.593999418035,-15,0
29,6,congruent,454.593999418035,-10,0
29,3.5,congruent,185.305916853689,-5,0
29,3.5,congruent,330.177607577543,0,0
29,2.25,congruent,270.303209272735,5,0
29,1,congruent,174.614115716502,10,0
29,3.5,congruent,225.898373346687,15,0
29,2.25,congruent,225.898373346687,20,0
29,1,congruent,95.2487323366731,0,-15
29,1,congruent,95.2487323366731,0,-10
29,2.25,congruent,134.702049069368,0,-5
29,3.5,congruent,330.177607577543,0,0
29,4.75,congruent,380.994929346692,0,5
29,4.75,congruent,440.734229549018,0,10
29,4.75,congruent,403.650066780848,0,15
29,4.75,incongruent,261.625565300599,-20,0
29,3.5,incongruent,261.625565300599,-15,0
29,6,incongruent,261.625565300599,-10,0
29,4.75,incongruent,659.255113825741,-5,0
29,4.75,incongruent,369.994422711635,0,0
29,3.5,incongruent,440.000000000001,5,0
29,6,incongruent,698.456462866009,10,0
29,4.75,incongruent,554.365261953745,15,0
29,4.75,incongruent,554.365261953745,20,0
29,4.75,incongruent,1244.50793488833,0,-15
29,4.75,incongruent,1244.50793488833,0,-10
29,4.75,incongruent,880.000000000001,0,-5
29,3.5,incongruent,369.994422711635,0,0
29,3.5,incongruent,311.126983722081,0,5
29,2.25,incongruent,277.182630976873,0,10
29,3.5,incongruent,293.664767917408,0,15
29,3.5,fixed,293.664767917408,-20,0
29,3.5,fixed,293.664767917408,-15,0
29,3.5,fixed,293.664767917408,-10,0
29,3.5,fixed,293.664767917408,-5,0
29,2.25,fixed,293.664767917408,0,0
29,2.25,fixed,293.664767917408,5,0
29,1,fixed,293.664767917408,10,0
29,2.25,fixed,293.664767917408,15,0
29,1,fixed,293.664767917408,20,0
29,2.25,fixed,293.664767917408,0,-15
29,2.25,fixed,293.664767917408,0,-10
29,3.5,fixed,293.664767917408,0,-5
29,2.25,fixed,293.664767917408,0,0
29,2.25,fixed,293.664767917408,0,5
29,2.25,fixed,293.664767917408,0,10
29,2.25,fixed,293.664767917408,0,15
30,4,congruent,454.593999418035,-20,0
30,3,congruent,454.593999418035,-15,0
30,5,congruent,454.593999418035,-10,0
30,6,congruent,185.305916853689,-5,0
30,3,congruent,330.177607577543,0,0
30,2,congruent,270.303209272735,5,0
30,5,congruent,174.614115716502,10,0
30,2,congruent,225.898373346687,15,0
30,3,congruent,225.898373346687,20,0
30,5,congruent,95.2487323366731,0,-15
30,6,congruent,95.2487323366731,0,-10
30,4,congruent,134.702049069368,0,-5
30,2,congruent,330.177607577543,0,0
30,6,congruent,380.994929346692,0,5
30,6,congruent,440.734229549018,0,10
30,4,congruent,403.650066780848,0,15
30,3,incongruent,261.625565300599,-20,0
30,6,incongruent,261.625565300599,-15,0
30,5,incongruent,261.625565300599,-10,0
30,4,incongruent,659.255113825741,-5,0
30,3,incongruent,369.994422711635,0,0
30,2,incongruent,440.000000000001,5,0
30,1,incongruent,698.456462866009,10,0
30,3,incongruent,554.365261953745,15,0
30,2,incongruent,554.365261953745,20,0
30,1,incongruent,1244.50793488833,0,-15
30,1,incongruent,1244.50793488833,0,-10
30,1,incongruent,880.000000000001,0,-5
30,2,incongruent,369.994422711635,0,0
30,5,incongruent,311.126983722081,0,5
30,5,incongruent,277.182630976873,0,10
30,3,incongruent,293.664767917408,0,15
30,5,fixed,293.664767917408,-20,0
30,4,fixed,293.664767917408,-15,0
30,5,fixed,293.664767917408,-10,0
30,6,fixed,293.664767917408,-5,0
30,5,fixed,293.664767917408,0,0
30,4,fixed,293.664767917408,5,0
30,2,fixed,293.664767917408,10,0
30,2,fixed,293.664767917408,15,0
30,2,fixed,293.664767917408,20,0
30,3,fixed,293.664767917408,0,-15
30,4,fixed,293.664767917408,0,-10
30,3,fixed,293.664767917408,0,-5
30,4,fixed,293.664767917408,0,0
30,5,fixed,293.664767917408,0,5
30,4,fixed,293.664767917408,0,10
30,4,fixed,293.664767917408,0,15
31,5,congruent,454.593999418035,-20,0
31,4,congruent,454.593999418035,-15,0
31,5,congruent,454.593999418035,-10,0
31,2,congruent,185.305916853689,-5,0
31,4,congruent,330.177607577543,0,0
31,3,congruent,270.303209272735,5,0
31,3,congruent,174.614115716502,10,0
31,4,congruent,225.898373346687,15,0
31,4,congruent,225.898373346687,20,0
31,3,congruent,95.2487323366731,0,-15
31,1,congruent,95.2487323366731,0,-10
31,2,congruent,134.702049069368,0,-5
31,4,congruent,330.177607577543,0,0
31,4,congruent,380.994929346692,0,5
31,4,congruent,440.734229549018,0,10
31,5,congruent,403.650066780848,0,15
31,2,incongruent,261.625565300599,-20,0
31,2,incongruent,261.625565300599,-15,0
31,3,incongruent,261.625565300599,-10,0
31,6,incongruent,659.255113825741,-5,0
31,3,incongruent,369.994422711635,0,0
31,5,incongruent,440.000000000001,5,0
31,6,incongruent,698.456462866009,10,0
31,5,incongruent,554.365261953745,15,0
31,5,incongruent,554.365261953745,20,0
31,5,incongruent,1244.50793488833,0,-15
31,6,incongruent,1244.50793488833,0,-10
31,5,incongruent,880.000000000001,0,-5
31,3,incongruent,369.994422711635,0,0
31,3,incongruent,311.126983722081,0,5
31,2,incongruent,277.182630976873,0,10
31,2,incongruent,293.664767917408,0,15
31,2,fixed,293.664767917408,-20,0
31,4,fixed,293.664767917408,-15,0
31,3,fixed,293.664767917408,-10,0
31,3,fixed,293.664767917408,-5,0
31,2,fixed,293.664767917408,0,0
31,3,fixed,293.664767917408,5,0
31,4,fixed,293.664767917408,10,0
31,4,fixed,293.664767917408,15,0
31,3,fixed,293.664767917408,20,0
31,3,fixed,293.664767917408,0,-15
31,3,fixed,293.664767917408,0,-10
31,3,fixed,293.664767917408,0,-5
31,3,fixed,293.664767917408,0,0
31,2,fixed,293.664767917408,0,5
31,2,fixed,293.664767917408,0,10
31,2,fixed,293.664767917408,0,15
32,3.5,congruent,454.593999418035,-20,0
32,3.5,congruent,454.593999418035,-15,0
32,3.5,congruent,454.593999418035,-10,0
32,2.25,congruent,185.305916853689,-5,0
32,2.25,congruent,330.177607577543,0,0
32,2.25,congruent,270.303209272735,5,0
32,2.25,congruent,174.614115716502,10,0
32,1,congruent,225.898373346687,15,0
32,2.25,congruent,225.898373346687,20,0
32,1,congruent,95.2487323366731,0,-15
32,2.25,congruent,95.2487323366731,0,-10
32,1,congruent,134.702049069368,0,-5
32,2.25,congruent,330.177607577543,0,0
32,2.25,congruent,380.994929346692,0,5
32,3.5,congruent,440.734229549018,0,10
32,6,congruent,403.650066780848,0,15
32,2.25,incongruent,261.625565300599,-20,0
32,4.75,incongruent,261.625565300599,-15,0
32,3.5,incongruent,261.625565300599,-10,0
32,4.75,incongruent,659.255113825741,-5,0
32,2.25,incongruent,369.994422711635,0,0
32,3.5,incongruent,440.000000000001,5,0
32,4.75,incongruent,698.456462866009,10,0
32,3.5,incongruent,554.365261953745,15,0
32,4.75,incongruent,554.365261953745,20,0
32,6,incongruent,1244.50793488833,0,-15
32,6,incongruent,1244.50793488833,0,-10
32,6,incongruent,880.000000000001,0,-5
32,2.25,incongruent,369.994422711635,0,0
32,4.75,incongruent,311.126983722081,0,5
32,3.5,incongruent,277.182630976873,0,10
32,2.25,incongruent,293.664767917408,0,15
32,2.25,fixed,293.664767917408,-20,0
32,3.5,fixed,293.664767917408,-15,0
32,4.75,fixed,293.664767917408,-10,0
32,4.75,fixed,293.664767917408,-5,0
32,2.25,fixed,293.664767917408,0,0
32,2.25,fixed,293.664767917408,5,0
32,2.25,fixed,293.664767917408,10,0
32,2.25,fixed,293.664767917408,15,0
32,2.25,fixed,293.664767917408,20,0
32,3.5,fixed,293.664767917408,0,-15
32,2.25,fixed,293.664767917408,0,-10
32,2.25,fixed,293.664767917408,0,-5
32,3.5,fixed,293.664767917408,0,0
32,3.5,fixed,293.664767917408,0,5
32,3.5,fixed,293.664767917408,0,10
32,4.75,fixed,293.664767917408,0,15
33,5,congruent,454.593999418035,-20,0
33,5,congruent,454.593999418035,-15,0
33,5,congruent,454.593999418035,-10,0
33,1,congruent,185.305916853689,-5,0
33,2,congruent,330.177607577543,0,0
33,4,congruent,270.303209272735,5,0
33,2,congruent,174.614115716502,10,0
33,4,congruent,225.898373346687,15,0
33,2,congruent,225.898373346687,20,0
33,1,congruent,95.2487323366731,0,-15
33,1,congruent,95.2487323366731,0,-10
33,1,congruent,134.702049069368,0,-5
33,4,congruent,330.177607577543,0,0
33,3,congruent,380.994929346692,0,5
33,6,congruent,440.734229549018,0,10
33,6,congruent,403.650066780848,0,15
33,4,incongruent,261.625565300599,-20,0
33,5,incongruent,261.625565300599,-15,0
33,5,incongruent,261.625565300599,-10,0
33,6,incongruent,659.255113825741,-5,0
33,3,incongruent,369.994422711635,0,0
33,5,incongruent,440.000000000001,5,0
33,5,incongruent,698.456462866009,10,0
33,5,incongruent,554.365261953745,15,0
33,5,incongruent,554.365261953745,20,0
33,6,incongruent,1244.50793488833,0,-15
33,6,incongruent,1244.50793488833,0,-10
33,6,incongruent,880.000000000001,0,-5
33,2,incongruent,369.994422711635,0,0
33,5,incongruent,311.126983722081,0,5
33,4,incongruent,277.182630976873,0,10
33,6,incongruent,293.664767917408,0,15
33,4,fixed,293.664767917408,-20,0
33,5,fixed,293.664767917408,-15,0
33,4,fixed,293.664767917408,-10,0
33,3,fixed,293.664767917408,-5,0
33,5,fixed,293.664767917408,0,0
33,3,fixed,293.664767917408,5,0
33,3,fixed,293.664767917408,10,0
33,3,fixed,293.664767917408,15,0
33,3,fixed,293.664767917408,20,0
33,3,fixed,293.664767917408,0,-15
33,3,fixed,293.664767917408,0,-10
33,3,fixed,293.664767917408,0,-5
33,3,fixed,293.664767917408,0,0
33,4,fixed,293.664767917408,0,5
33,4,fixed,293.664767917408,0,10
33,4,fixed,293.664767917408,0,15
34,4,congruent,454.593999418035,-20,0
34,4,congruent,454.593999418035,-15,0
34,4,congruent,454.593999418035,-10,0
34,2,congruent,185.305916853689,-5,0
34,3,congruent,330.177607577543,0,0
34,2,congruent,270.303209272735,5,0
34,1,congruent,174.614115716502,10,0
34,1,congruent,225.898373346687,15,0
34,1,congruent,225.898373346687,20,0
34,2,congruent,95.2487323366731,0,-15
34,1,congruent,95.2487323366731,0,-10
34,3,congruent,134.702049069368,0,-5
34,3,congruent,330.177607577543,0,0
34,3,congruent,380.994929346692,0,5
34,5,congruent,440.734229549018,0,10
34,6,congruent,403.650066780848,0,15
34,4,incongruent,261.625565300599,-20,0
34,3,incongruent,261.625565300599,-15,0
34,4,incongruent,261.625565300599,-10,0
34,4,incongruent,659.255113825741,-5,0
34,3,incongruent,369.994422711635,0,0
34,5,incongruent,440.000000000001,5,0
34,5,incongruent,698.456462866009,10,0
34,4,incongruent,554.365261953745,15,0
34,4,incongruent,554.365261953745,20,0
34,4,incongruent,1244.50793488833,0,-15
34,5,incongruent,1244.50793488833,0,-10
34,5,incongruent,880.000000000001,0,-5
34,3,incongruent,369.994422711635,0,0
34,2,incongruent,311.126983722081,0,5
34,4,incongruent,277.182630976873,0,10
34,2,incongruent,293.664767917408,0,15
34,4,fixed,293.664767917408,-20,0
34,4,fixed,293.664767917408,-15,0
34,4,fixed,293.664767917408,-10,0
34,4,fixed,293.664767917408,-5,0
34,3,fixed,293.664767917408,0,0
34,2,fixed,293.664767917408,5,0
34,3,fixed,293.664767917408,10,0
34,2,fixed,293.664767917408,15,0
34,2,fixed,293.664767917408,20,0
34,3,fixed,293.664767917408,0,-15
34,4,fixed,293.664767917408,0,-10
34,3,fixed,293.664767917408,0,-5
34,2,fixed,293.664767917408,0,0
34,2,fixed,293.664767917408,0,5
34,2,fixed,293.664767917408,0,10
34,4,fixed,293.664767917408,0,15
35,6,congruent,454.593999418035,-20,0
35,4,congruent,454.593999418035,-15,0
35,5,congruent,454.593999418035,-10,0
35,2,congruent,185.305916853689,-5,0
35,3,congruent,330.177607577543,0,0
35,3,congruent,270.303209272735,5,0
35,2,congruent,174.614115716502,10,0
35,2,congruent,225.898373346687,15,0
35,2,congruent,225.898373346687,20,0
35,1,congruent,95.2487323366731,0,-15
35,2,congruent,95.2487323366731,0,-10
35,2,congruent,134.702049069368,0,-5
35,4,congruent,330.177607577543,0,0
35,3,congruent,380.994929346692,0,5
35,3,congruent,440.734229549018,0,10
35,3,congruent,403.650066780848,0,15
35,4,incongruent,261.625565300599,-20,0
35,4,incongruent,261.625565300599,-15,0
35,3,incongruent,261.625565300599,-10,0
35,5,incongruent,659.255113825741,-5,0
35,3,incongruent,369.994422711635,0,0
35,5,incongruent,440.000000000001,5,0
35,4,incongruent,698.456462866009,10,0
35,5,incongruent,554.365261953745,15,0
35,5,incongruent,554.365261953745,20,0
35,6,incongruent,1244.50793488833,0,-15
35,6,incongruent,1244.50793488833,0,-10
35,6,incongruent,880.000000000001,0,-5
35,3,incongruent,369.994422711635,0,0
35,3,incongruent,311.126983722081,0,5
35,3,incongruent,277.182630976873,0,10
35,3,incongruent,293.664767917408,0,15
35,4,fixed,293.664767917408,-20,0
35,4,fixed,293.664767917408,-15,0
35,3,fixed,293.664767917408,-10,0
35,3,fixed,293.664767917408,-5,0
35,2,fixed,293.664767917408,0,0
35,2,fixed,293.664767917408,5,0
35,2,fixed,293.664767917408,10,0
35,2,fixed,293.664767917408,15,0
35,1,fixed,293.664767917408,20,0
35,4,fixed,293.664767917408,0,-15
35,3,fixed,293.664767917408,0,-10
35,3,fixed,293.664767917408,0,-5
35,2,fixed,293.664767917408,0,0
35,2,fixed,293.664767917408,0,5
35,2,fixed,293.664767917408,0,10
35,2,fixed,293.664767917408,0,15
36,4.75,congruent,454.593999418035,-20,0
36,6,congruent,454.593999418035,-15,0
36,4.75,congruent,454.593999418035,-10,0
36,1,congruent,185.305916853689,-5,0
36,3.5,congruent,330.177607577543,0,0
36,4.75,congruent,270.303209272735,5,0
36,1,congruent,174.614115716502,10,0
36,2.25,congruent,225.898373346687,15,0
36,2.25,congruent,225.898373346687,20,0
36,1,congruent,95.2487323366731,0,-15
36,1,congruent,95.2487323366731,0,-10
36,1,congruent,134.702049069368,0,-5
36,1,congruent,330.177607577543,0,0
36,3.5,congruent,380.994929346692,0,5
36,3.5,congruent,440.734229549018,0,10
36,3.5,congruent,403.650066780848,0,15
36,6,incongruent,261.625565300599,-20,0
36,4.75,incongruent,261.625565300599,-15,0
36,4.75,incongruent,261.625565300599,-10,0
36,6,incongruent,659.255113825741,-5,0
36,3.5,incongruent,369.994422711635,0,0
36,4.75,incongruent,440.000000000001,5,0
36,4.75,incongruent,698.456462866009,10,0
36,4.75,incongruent,554.365261953745,15,0
36,6,incongruent,554.365261953745,20,0
36,6,incongruent,1244.50793488833,0,-15
36,4.75,incongruent,1244.50793488833,0,-10
36,6,incongruent,880.000000000001,0,-5
36,2.25,incongruent,369.994422711635,0,0
36,2.25,incongruent,311.126983722081,0,5
36,1,incongruent,277.182630976873,0,10
36,2.25,incongruent,293.664767917408,0,15
36,3.5,fixed,293.664767917408,-20,0
36,3.5,fixed,293.664767917408,-15,0
36,1,fixed,293.664767917408,-10,0
36,2.25,fixed,293.664767917408,-5,0
36,1,fixed,293.664767917408,0,0
36,1,fixed,293.664767917408,5,0
36,1,fixed,293.664767917408,10,0
36,1,fixed,293.664767917408,15,0
36,1,fixed,293.664767917408,20,0
36,2.25,fixed,293.664767917408,0,-15
36,2.25,fixed,293.664767917408,0,-10
36,2.25,fixed,293.664767917408,0,-5
36,1,fixed,293.664767917408,0,0
36,1,fixed,293.664767917408,0,5
36,1,fixed,293.664767917408,0,10
36,1,fixed,293.664767917408,0,15
37,3,congruent,454.593999418035,-20,0
37,4,congruent,454.593999418035,-15,0
37,5,congruent,454.593999418035,-10,0
37,3,congruent,185.305916853689,-5,0
37,2,congruent,330.177607577543,0,0
37,3,congruent,270.303209272735,5,0
37,2,congruent,174.614115716502,10,0
37,3,congruent,225.898373346687,15,0
37,5,congruent,225.898373346687,20,0
37,2,congruent,95.2487323366731,0,-15
37,4,congruent,95.2487323366731,0,-10
37,1,congruent,134.702049069368,0,-5
37,4,congruent,330.177607577543,0,0
37,2,congruent,380.994929346692,0,5
37,3,congruent,440.734229549018,0,10
37,2,congruent,403.650066780848,0,15
37,1,incongruent,261.625565300599,-20,0
37,2,incongruent,261.625565300599,-15,0
37,2,incongruent,261.625565300599,-10,0
37,5,incongruent,659.255113825741,-5,0
37,2,incongruent,369.994422711635,0,0
37,6,incongruent,440.000000000001,5,0
37,5,incongruent,698.456462866009,10,0
37,5,incongruent,554.365261953745,15,0
37,5,incongruent,554.365261953745,20,0
37,5,incongruent,1244.50793488833,0,-15
37,6,incongruent,1244.50793488833,0,-10
37,5,incongruent,880.000000000001,0,-5
37,3,incongruent,369.994422711635,0,0
37,2,incongruent,311.126983722081,0,5
37,3,incongruent,277.182630976873,0,10
37,3,incongruent,293.664767917408,0,15
37,3,fixed,293.664767917408,-20,0
37,2,fixed,293.664767917408,-15,0
37,3,fixed,293.664767917408,-10,0
37,4,fixed,293.664767917408,-5,0
37,3,fixed,293.664767917408,0,0
37,5,fixed,293.664767917408,5,0
37,5,fixed,293.664767917408,10,0
37,5,fixed,293.664767917408,15,0
37,6,fixed,293.664767917408,20,0
37,2,fixed,293.664767917408,0,-15
37,4,fixed,293.664767917408,0,-10
37,5,fixed,293.664767917408,0,-5
37,3,fixed,293.664767917408,0,0
37,3,fixed,293.664767917408,0,5
37,3,fixed,293.664767917408,0,10
37,2,fixed,293.664767917408,0,15
38,4.75,congruent,454.593999418035,-20,0
38,4.75,congruent,454.593999418035,-15,0
38,3.5,congruent,454.593999418035,-10,0
38,4.75,congruent,185.305916853689,-5,0
38,3.5,congruent,330.177607577543,0,0
38,3.5,congruent,270.303209272735,5,0
38,3.5,congruent,174.614115716502,10,0
38,2.25,congruent,225.898373346687,15,0
38,2.25,congruent,225.898373346687,20,0
38,3.5,congruent,95.2487323366731,0,-15
38,4.75,congruent,95.2487323366731,0,-10
38,4.75,congruent,134.702049069368,0,-5
38,3.5,congruent,330.177607577543,0,0
38,2.25,congruent,380.994929346692,0,5
38,4.75,congruent,440.734229549018,0,10
38,4.75,congruent,403.650066780848,0,15
38,3.5,incongruent,261.625565300599,-20,0
38,3.5,incongruent,261.625565300599,-15,0
38,6,incongruent,261.625565300599,-10,0
38,4.75,incongruent,659.255113825741,-5,0
38,3.5,incongruent,369.994422711635,0,0
38,2.25,incongruent,440.000000000001,5,0
38,4.75,incongruent,698.456462866009,10,0
38,2.25,incongruent,554.365261953745,15,0
38,2.25,incongruent,554.365261953745,20,0
38,2.25,incongruent,1244.50793488833,0,-15
38,2.25,incongruent,1244.50793488833,0,-10
38,2.25,incongruent,880.000000000001,0,-5
38,3.5,incongruent,369.994422711635,0,0
38,2.25,incongruent,311.126983722081,0,5
38,1,incongruent,277.182630976873,0,10
38,2.25,incongruent,293.664767917408,0,15
38,4.75,fixed,293.664767917408,-20,0
38,4.75,fixed,293.664767917408,-15,0
38,6,fixed,293.664767917408,-10,0
38,4.75,fixed,293.664767917408,-5,0
38,4.75,fixed,293.664767917408,0,0
38,3.5,fixed,293.664767917408,5,0
38,2.25,fixed,293.664767917408,10,0
38,2.25,fixed,293.664767917408,15,0
38,2.25,fixed,293.664767917408,20,0
38,6,fixed,293.664767917408,0,-15
38,4.75,fixed,293.664767917408,0,-10
38,3.5,fixed,293.664767917408,0,-5
38,4.75,fixed,293.664767917408,0,0
38,1,fixed,293.664767917408,0,5
38,1,fixed,293.664767917408,0,10
38,3.5,fixed,293.664767917408,0,15
39,2,congruent,454.593999418035,-20,0
39,4,congruent,454.593999418035,-15,0
39,5,congruent,454.593999418035,-10,0
39,5,congruent,185.305916853689,-5,0
39,5,congruent,330.177607577543,0,0
39,5,congruent,270.303209272735,5,0
39,5,congruent,174.614115716502,10,0
39,3,congruent,225.898373346687,15,0
39,3,congruent,225.898373346687,20,0
39,6,congruent,95.2487323366731,0,-15
39,6,congruent,95.2487323366731,0,-10
39,5,congruent,134.702049069368,0,-5
39,5,congruent,330.177607577543,0,0
39,4,congruent,380.994929346692,0,5
39,3,congruent,440.734229549018,0,10
39,5,congruent,403.650066780848,0,15
39,4,incongruent,261.625565300599,-20,0
39,4,incongruent,261.625565300599,-15,0
39,4,incongruent,261.625565300599,-10,0
39,3,incongruent,659.255113825741,-5,0
39,4,incongruent,369.994422711635,0,0
39,3,incongruent,440.000000000001,5,0
39,3,incongruent,698.456462866009,10,0
39,3,incongruent,554.365261953745,15,0
39,2,incongruent,554.365261953745,20,0
39,1,incongruent,1244.50793488833,0,-15
39,1,incongruent,1244.50793488833,0,-10
39,3,incongruent,880.000000000001,0,-5
39,4,incongruent,369.994422711635,0,0
39,4,incongruent,311.126983722081,0,5
39,2,incongruent,277.182630976873,0,10
39,4,incongruent,293.664767917408,0,15
39,5,fixed,293.664767917408,-20,0
39,5,fixed,293.664767917408,-15,0
39,5,fixed,293.664767917408,-10,0
39,5,fixed,293.664767917408,-5,0
39,5,fixed,293.664767917408,0,0
39,3,fixed,293.664767917408,5,0
39,3,fixed,293.664767917408,10,0
39,4,fixed,293.664767917408,15,0
39,3,fixed,293.664767917408,20,0
39,4,fixed,293.664767917408,0,-15
39,4,fixed,293.664767917408,0,-10
39,4,fixed,293.664767917408,0,-5
39,3,fixed,293.664767917408,0,0
39,3,fixed,293.664767917408,0,5
39,4,fixed,293.664767917408,0,10
39,4,fixed,293.664767917408,0,15
40,5,congruent,454.593999418035,-20,0
40,5,congruent,454.593999418035,-15,0
40,5,congruent,454.593999418035,-10,0
40,3,congruent,185.305916853689,-5,0
40,3,congruent,330.177607577543,0,0
40,2,congruent,270.303209272735,5,0
40,2,congruent,174.614115716502,10,0
40,1,congruent,225.898373346687,15,0
40,2,congruent,225.898373346687,20,0
40,1,congruent,95.2487323366731,0,-15
40,3,congruent,95.2487323366731,0,-10
40,3,congruent,134.702049069368,0,-5
40,2,congruent,330.177607577543,0,0
40,2,congruent,380.994929346692,0,5
40,3,congruent,440.734229549018,0,10
40,3,congruent,403.650066780848,0,15
40,2,incongruent,261.625565300599,-20,0
40,2,incongruent,261.625565300599,-15,0
40,3,incongruent,261.625565300599,-10,0
40,4,incongruent,659.255113825741,-5,0
40,2,incongruent,369.994422711635,0,0
40,4,incongruent,440.000000000001,5,0
40,6,incongruent,698.456462866009,10,0
40,4,incongruent,554.365261953745,15,0
40,4,incongruent,554.365261953745,20,0
40,5,incongruent,1244.50793488833,0,-15
40,6,incongruent,1244.50793488833,0,-10
40,4,incongruent,880.000000000001,0,-5
40,3,incongruent,369.994422711635,0,0
40,2,incongruent,311.126983722081,0,5
40,2,incongruent,277.182630976873,0,10
40,3,incongruent,293.664767917408,0,15
40,2,fixed,293.664767917408,-20,0
40,4,fixed,293.664767917408,-15,0
40,4,fixed,293.664767917408,-10,0
40,4,fixed,293.664767917408,-5,0
40,2,fixed,293.664767917408,0,0
40,2,fixed,293.664767917408,5,0
40,2,fixed,293.664767917408,10,0
40,2,fixed,293.664767917408,15,0
40,2,fixed,293.664767917408,20,0
40,3,fixed,293.664767917408,0,-15
40,1,fixed,293.664767917408,0,-10
40,2,fixed,293.664767917408,0,-5
40,2,fixed,293.664767917408,0,0
40,2,fixed,293.664767917408,0,5
40,1,fixed,293.664767917408,0,10
40,1,fixed,293.664767917408,0,15
41,4,congruent,454.593999418035,-20,0
41,6,congruent,454.593999418035,-15,0
41,4,congruent,454.593999418035,-10,0
41,6,congruent,185.305916853689,-5,0
41,4,congruent,330.177607577543,0,0
41,3,congruent,270.303209272735,5,0
41,2,congruent,174.614115716502,10,0
41,2,congruent,225.898373346687,15,0
41,1,congruent,225.898373346687,20,0
41,4,congruent,95.2487323366731,0,-15
41,6,congruent,95.2487323366731,0,-10
41,6,congruent,134.702049069368,0,-5
41,3,congruent,330.177607577543,0,0
41,4,congruent,380.994929346692,0,5
41,5,congruent,440.734229549018,0,10
41,6,congruent,403.650066780848,0,15
41,5,incongruent,261.625565300599,-20,0
41,5,incongruent,261.625565300599,-15,0
41,5,incongruent,261.625565300599,-10,0
41,3,incongruent,659.255113825741,-5,0
41,4,incongruent,369.994422711635,0,0
41,4,incongruent,440.000000000001,5,0
41,4,incongruent,698.456462866009,10,0
41,4,incongruent,554.365261953745,15,0
41,5,incongruent,554.365261953745,20,0
41,1,incongruent,1244.50793488833,0,-15
41,1,incongruent,1244.50793488833,0,-10
41,2,incongruent,880.000000000001,0,-5
41,3,incongruent,369.994422711635,0,0
41,4,incongruent,311.126983722081,0,5
41,3,incongruent,277.182630976873,0,10
41,3,incongruent,293.664767917408,0,15
41,4,fixed,293.664767917408,-20,0
41,5,fixed,293.664767917408,-15,0
41,4,fixed,293.664767917408,-10,0
41,3,fixed,293.664767917408,-5,0
41,3,fixed,293.664767917408,0,0
41,3,fixed,293.664767917408,5,0
41,2,fixed,293.664767917408,10,0
41,2,fixed,293.664767917408,15,0
41,2,fixed,293.664767917408,20,0
41,4,fixed,293.664767917408,0,-15
41,3,fixed,293.664767917408,0,-10
41,3,fixed,293.664767917408,0,-5
41,2,fixed,293.664767917408,0,0
41,2,fixed,293.664767917408,0,5
41,2,fixed,293.664767917408,0,10
41,2,fixed,293.664767917408,0,15
