PC1,PC2,SC
-0.406538528409751,0.952094171943516,484.412139703072
-1.36238288149967,1.88590468166367,423.043452065676
0.187011999324112,0.363050520458236,293.10138933686
0.02689902909243,0.700859651901844,259.48227248213
0.230901442171474,2.29740336973482,276.738917027917
0.439132781247948,1.89082963781213,298.025767931672
-0.358766674783631,1.41947649093219,310.20800768936
0.375909322978217,1.2922932571613,321.216479692002
-0.457414545633962,1.15953885524006,339.516425817249
0.912335740266396,0.800579337853655,327.712982837234
1.11178740747924,0.137154073291334,345.299362379891
0.176933122003365,0.674326493789019,381.70391743992
0.114709347528145,-0.215958334798063,415.333140604015
-1.15701920326953,0.556975481407142,455.705595943693
0.304435501165698,1.45010684268647,427.962041818217
0.90626659076363,0.0139655977043385,437.197930664175
0.241490792523104,0.380547783678523,473.109020873125
-0.835763560233275,0.938425365601738,513.31315361986
-0.579947651582532,0.548068942756254,527.273752168585
-0.969666918429894,1.26578603058749,594.685405428013
-2.29850325289597,2.14169187684066,656.031621656028
-1.93441765137325,1.08793231675384,684.199809652303
-1.86137466986267,0.366849235017448,690.38304161878
-1.50378345165195,0.37899031044609,734.364929986766
-0.306713495894722,-0.958407886361176,734.278902011931
-0.244811482947728,0.84826295315487,314.715134264453
-0.582034484730485,2.42506492877059,298.71453524115
1.11128522636278,2.66546938577098,216.015656951775
0.1843591444675,0.877656043427471,297.171316474797
-1.98686441027525,-0.142855116327005,480.202566650674
-2.146287133764,0.344402612437195,598.965592981982
-1.8225019229405,0.408271968840938,514.107358739312
-0.752545215057521,1.17815183776327,276.975843685951
-1.95054569101012,-0.0735087637301334,438.097096111381
-1.09072386127893,-0.325386088001214,368.498576051158
2.7482316243935,1.51925922767836,252.907254938415
-0.187827529190624,1.60178194847698,358.075234148762
0.821464109775466,0.957198027808124,306.300274866382
-0.217272239774037,0.929234861853644,352.826369578263
-0.0524056583530128,0.683780457249097,383.719463106802
1.91372082489894,0.818249483800827,337.696077548883
1.97666958505555,-0.652335507567086,352.848199237466
2.19296884433819,1.00569551577821,374.795876959725
2.88834586682094,-1.06925330517209,386.397787950577
2.82494696568247,-1.04870226558111,406.964886542226
1.63952492440641,-1.24090177850148,425.52868916957
3.32606165837838,-1.34026705301818,444.915904589973
0.704362379675529,-0.713761856940631,490.166271281283
0.16676985452753,-0.498459963602532,522.378938989165
-1.22724550882997,-0.8780885549219,575.375820913844
-0.318450603409098,-0.731492127210616,586.421392182378
-1.55139884468773,0.0493107759795706,608.689821343431
0.257454623792053,0.705182198514347,658.963908383206
-0.878037150019211,1.34278571523052,638.216582179944
0.494611043863155,2.68726934095388,543.252985385188
-1.07728311370004,0.798584754102396,536.207925433814
-0.0161194454419631,1.78034666472709,652.401049748916
0.711819055151479,1.81345229590563,365.876222741042
1.55474737964385,1.88517707851183,351.40814707065
1.97351589761881,2.73759481007959,272.92543217242
1.83939817825659,2.05707785959668,286.380235878902
1.64752337481806,2.81211214482362,275.115914226141
3.04582262807278,2.72053035592374,252.351040953081
2.00552519472479,4.30440454849434,256.704293742153
3.07331800713642,3.83759812156742,265.685030905444
3.78987705807744,2.61886468766283,276.978038166747
1.83393661526676,2.60838294293451,342.184692769497
3.55966258394974,2.59622323900458,304.973670773423
2.96859634459476,0.940338064223603,311.655234720651
3.70251482229112,0.925192979697572,323.209757820157
2.19962736994077,1.45961915374052,346.077545950531
1.04580433219673,0.834231611927069,383.729926358406
1.04788061870779,1.02755048771627,408.832579499381
1.23950357355797,0.87678696644319,400.542780169009
3.31097255567363,1.06404544045899,407.783147148894
1.70275353685845,2.55306166989089,477.67375836567
2.9455365482856,1.17449616754706,472.477485252345
2.55499623804455,0.750104467524996,482.995640842801
1.31446208974334,1.06132724093191,524.711854195995
0.0589225938445254,1.28047867267708,590.14973012625
-1.58527251058148,2.12171643996366,783.71321207856
-1.49879501590724,2.15746111724992,747.550446898222
-1.67284262176029,2.16265015229121,790.266065319694
-0.556313370717109,2.23030213478709,695.517397179789
-1.04470970742832,3.7810328851613,681.271176999196
-0.691627496827742,3.1835958881885,626.146675495316
-1.3673202906837,3.03270183770229,646.590328056025
-2.83528511041642,2.27828079811554,626.576260083452
-2.26002620542335,2.62735398543446,792.69620959471
-1.01401305426682,3.08433213531179,456.88630962219
-2.00977396871984,3.51079013410498,549.523645509993
-0.506417079772776,3.40867771594887,347.844572917669
-0.847941250387746,4.72912585099714,275.033618023474
0.282989082139085,5.08590599308484,290.66471707969
0.432770104411368,4.70736301294942,245.502886044772
2.76062272661455,5.10411575025749,237.767851771174
1.36988354589399,3.46904196110356,311.164905689825
2.6090033182931,3.77830754478315,276.069485497527
-0.585723695641947,1.94560208649736,376.989483535495
1.44584241656284,2.1485583048117,336.432631851442
2.15231324529506,1.31408464555887,308.341570605591
2.35187843964155,0.810221254989879,348.72968874246
1.49276865541464,0.733436301784156,355.581984885143
0.10302963299648,1.0057888752211,384.067129855355
0.803179038695808,1.85913454284888,435.6248054969
-1.64669083503192,2.94516221455796,555.008952016005
1.05862342081332,1.00633311346815,454.249141472669
0.772598585180823,1.30552299658888,466.443874134971
0.168246292571764,2.44157143754434,550.218784650606
-0.0923320513217062,0.565854103556957,549.898048103907
2.07256547496022,0.435005525976576,292.942201688184
0.54242122245123,-0.11073251605866,449.364350880164
1.79823467896694,0.716218299514455,303.32420137748
1.68090178788656,0.646600858860077,261.09427661118
1.85417844235949,0.349145532955418,294.263041484145
1.87765770814108,-0.525305537077773,355.612355395759
2.36208535642361,0.536380415310403,253.138382605097
2.16428652253276,1.38389324209459,236.814228590992
1.5514090635761,0.733107393417246,341.391950404761
1.2996169074158,0.429382103511007,432.021509681699
1.12927405975186,0.667134920526341,286.270214779096
0.344118417676529,0.391652342351332,420.940833961853
0.206794742472564,0.232984821542234,390.401556899089
-0.447950026306582,0.294240238512992,487.399747908446
-0.410466214934803,1.09477349888024,522.535428608318
2.02287993514836,0.771887965835362,273.553236110336
0.0971010785046398,1.02155384905699,437.788392629932
0.855828805109052,1.52675455002382,338.887976171283
1.43305594645356,0.916145145977059,285.791145935946
0.611240101431757,3.60704895057175,289.877630897119
-0.630284221090514,3.7755766925725,363.985437026024
-0.487530222318988,2.3783604328466,350.761819210743
-0.49956479555301,0.89174236816718,385.905226098652
-0.703689891067714,3.19301562741283,360.87738578994
1.41416098294309,1.41921743338827,326.705463151309
1.15867899243868,1.21062512994857,404.225627973646
-1.87149720168305,1.61613409021422,1038.38560922623
-1.71227034302248,-0.174284974402014,937.400466588613
-1.31200212267235,-0.053109480838342,825.49761259022
-2.55574033144289,-0.00308657687054204,1075.48667036815
-2.71321857958634,0.611566140253056,1033.98904612305
-3.47205619506271,0.348208633424118,1092.9357545481
-2.94172522067641,0.404309520249681,1169.86859681896
-2.78295097460949,1.27629879644895,1050.55795213932
-3.880407154937,1.45254225006551,1178.35530664226
-3.6692051265916,0.450557306721334,787.876509810124
-1.22746947936449,1.12762109121933,527.203181662835
-1.16408912209015,1.4200148978905,502.498518829381
-0.931241851859389,2.43075626470703,576.936798337105
-2.68876081359778,0.930041818645898,828.403823738214
-1.20653116591463,2.20309149838678,437.429325800261
-2.26440037336646,1.83187746054227,682.947626545134
-1.8412610613828,2.42322142503161,764.637467886968
-4.96587783388302,0.976474451915965,1468.23493392647
-0.710211731552324,2.49762397513105,411.606914798979
-0.549119922970674,2.70316839123179,460.35689067018
0.276068239334887,3.9927954548193,406.597296321478
0.0768941104392374,3.91305844046166,440.625120945834
-2.57886165077366,2.78854525876302,701.902982546729
-0.0904426952537286,4.44451529547698,427.228455945489
-1.94184282993776,3.36641362929159,683.800526785348
-1.86816840597007,3.23529763468928,619.397526539625
-1.54019459868018,3.13498459224524,571.382855187371
0.432224160459775,-0.088509476742547,772.014982378126
-0.607332313677839,-1.60734553220652,809.392482353902
-0.816311433539629,-2.06688039118692,866.001594270924
-1.82999641558375,-1.92440185282379,1049.88393832921
-1.11048556495203,-1.45954490686092,989.01594905006
-1.5672465890715,-1.28428374878361,890.946305315551
-0.812016964806371,-1.22851078041748,912.382711389808
-2.18143919835032,-1.20143719479586,831.372034804266
-0.544321753774759,-0.85195831638835,681.803284308632
0.223348890812066,-1.04288085626028,495.43963795512
-0.391454637927506,-0.138897179994839,586.40727932024
-0.0432775829611872,0.831779094698063,707.695403619581
-0.638350429332345,-0.276254006637227,661.20704604652
0.404345484831482,-0.332437822085835,474.522282102367
-1.50355639327812,-0.084291828365187,596.883830443017
-0.118474416996885,1.3732522617433,360.76372836668
-0.162474772694893,1.01708945525969,420.161148204527
-1.36463723470709,0.818208282509623,572.225820821611
-1.35896613405237,1.33166884073719,621.008361983326
-1.07078286033489,-0.111174801913628,691.578217290601
-0.0233244958365714,1.76098511206406,355.395833808242
-0.998434347477107,1.19770699982002,372.214904587922
-1.65180006522332,2.16816687055829,398.251214970923
-0.0275494521795841,2.17052803810209,376.801403474176
-0.0195008270905458,2.16060238324995,454.508090219846
-1.0644541791491,0.432855583107544,434.680899132403
-0.222254202948911,1.50136229472338,430.146068144924
-0.914069596642696,1.05580568787281,618.616684463302
0.235935559549931,1.00485962567543,285.142578508793
-5.38300232325212,-0.00443875717382086,1379.51456543195
-5.66571373569771,0.229518605011991,1452.70133492232
-4.31415383333547,1.09931795652474,682.054913051368
-4.53351119209963,1.37547177359179,700.389912053647
-3.85987553792795,0.980245986343764,520.229175971487
-4.02808872829046,1.29994967164798,531.264733712144
-3.23781067539301,1.95269123788739,399.819696099335
-3.29526839237272,2.33819067123763,418.260721167796
-3.84287047924115,1.11862626665902,372.458347553045
-4.07175076805129,1.52016046284598,389.9046289911
-4.270019242149,1.77051764328359,520.118249630562
-4.4125087124092,2.10138190005498,543.877129291723
-3.37670309560964,2.04402093211858,396.720510729485
-3.42855273127562,2.29346657502612,407.62354792634
-5.00051378726497,0.746574538814567,705.266593994924
-5.24722518620932,1.1932116521335,747.567128272858
-3.45340502674881,2.4423434633112,453.226638351656
-3.58809343949086,2.71766664353884,477.95242565097
-4.52049022542518,3.8006068255764,518.164506095655
-4.3950560618208,4.13547450063404,538.849465726951
-4.42447450159718,2.76330130966246,567.035659475534
-4.39991284725319,3.02343739583208,582.169663078607
-3.40433150077544,2.7315895365463,493.516993312218
-3.55928376017829,2.96227878724104,534.747525391026
-2.57319209283264,3.22956767595267,518.986094779045
-2.73777238832353,3.46142821681966,549.833134664989
-2.84990084581217,2.60927339491523,559.100557419251
-2.92682474071282,2.64453627013155,589.41935419157
-3.67977410577895,3.15400367887274,673.073995926225
-3.69562738184979,3.23308550214083,706.117725063446
-5.30591126283333,3.57324317031548,994.6909592596
-5.50219572167871,3.8188149771679,1061.1038087006
-3.36160844806336,2.37165804647761,764.819068123739
-3.43427618073115,2.40974369207901,816.951390551507
-3.37492976790608,1.97204353878591,854.195196437648
-3.58167309664818,1.85644054629599,895.550840128869
-3.65143223312734,1.6974566373631,935.714863148456
-3.81566476197693,1.52864831282913,980.328147416715
-4.28150712669344,1.55030494907286,1044.07706777258
-4.42915771941062,1.49608383426258,1103.85377673257
-4.53859851401786,1.51611798235039,1145.15561497048
-4.67100178575003,1.48869181881499,1214.00446562859
-4.57601504279653,0.595568177119792,1225.41866194278
-4.74848684713942,0.719998910098163,1299.55433665001
-4.3262724921072,0.189643199333454,1291.02480037793
-4.55570047771795,0.345319743403237,1369.64030207688
-5.15564443892847,0.70300127450747,1511.58216194989
-5.54341873054702,0.941912858543532,1601.80252688645
-5.60662379819279,0.301787862720519,1613.47306049808
-5.94187837076507,0.565189642613871,1711.1830533148
-6.40334408351026,1.42577230988172,1868.56020080205
-6.65815012054538,1.60032568366156,1979.66314374212
-5.87719833441397,-0.254398881871894,1501.22180178317
-5.21493317127318,-0.503432818283439,1609.62799207029
-5.63091642756087,-0.34318342819318,1717.41422973459
-4.84035588171328,0.0902569520047522,1406.55369848553
-5.15514397590921,0.23909167721334,1492.14780973254
-3.786823487117,0.114148714389974,1004.11061664378
-4.07422593770672,0.322606973765358,1052.84467315226
-2.58589015343221,0.770004776530856,546.169498877275
-2.8437294714156,0.969053752321435,572.598851836661
-0.988880860414043,0.780172449470554,220.370160714004
-1.1852060693454,0.938181525014666,230.048935907659
-2.25081992062412,0.0345049747256824,384.850820556299
-2.46121009170849,0.258374300662336,402.894807739868
-3.24620339576515,1.02749873583003,524.099141571723
-3.51572418241144,1.19999965267849,558.40179012472
-3.13846302992344,2.3755351580973,352.976996748874
-3.13815266249267,2.66464037420588,373.554528158026
-1.60255693296184,2.55365995961594,286.187748642628
-1.70035289979689,2.8501403148287,299.90252459924
-1.82697433836604,1.59527659679719,339.444512103247
-1.97256242866876,1.74016780259607,363.93880464265
-1.94529876743607,1.36579584232953,443.001365703859
-2.05922013118558,1.5243065214992,460.490741955285
-4.34225603816748,1.060849007841,696.446470142291
-4.52436104683155,1.26411778606555,730.113195587645
-2.95038198591916,3.28999084472344,571.644800803961
-2.75034502690972,3.40057162800923,581.439693400387
-1.93008663309302,2.31516027336313,473.628992396074
-2.11464935620531,2.40652335740994,505.857636868793
-3.28720045405764,2.85928997679309,679.612628965625
-3.28347209332574,3.10089675746426,719.996021483691
-2.54181302473562,2.15512021637239,595.907928791935
-2.68122228983878,2.28084985703631,639.3340945756
-3.71423568750986,1.61773994106058,698.093707839461
-3.8278779330988,1.76981626936547,750.754053930852
-2.39788891308217,1.57735529034386,644.699920173263
-2.50489891808618,1.53683030103736,674.595344668044
-3.04252101691507,3.06632345378827,767.123764082072
-3.09488539938887,3.00827098786027,822.412451719024
-3.12860623261671,2.60802405579827,821.106226169385
-3.24100957596515,2.59388592544069,880.588242313788
-2.64410709537202,1.87403023068536,901.919809617857
-2.91086583907974,1.77925999695595,961.699631303793
-2.74079816151644,0.355306857342864,939.004036529221
-2.30405458071444,0.347112338266132,1058.33110443381
-2.54457852317794,-0.379715891928429,1235.10834138826
-2.80631551009991,-0.332832989093905,1301.2097559036
-2.33153594985921,0.441102283029394,1131.92546125536
-2.53144008483736,0.602540140370155,1197.50455441238
-0.815079021197573,1.02522603257785,542.984693669205
-0.991096672606811,1.14720004279096,559.896489050574
-0.384638115758228,0.822091307584109,525.261760256395
-0.548825526204796,0.969619755704327,545.518312063866
-2.10378934436527,1.45149888743975,650.183942939723
-2.21419388976864,1.64165092963487,661.059559217688
-2.4000611704738,0.346015427425789,747.637587232468
-2.63485637509281,0.550252275814405,768.874167654709
-3.74085133841258,0.343398814641111,1069.98635066625
-3.98867106650213,0.478347727952704,1118.17889207649
-1.71323919448231,1.37053058598758,400.650673415511
-1.81428329943995,1.46852477768217,407.603353267911
-0.99220361600168,1.1724972409754,296.165752225587
-1.1052070959903,1.32590767124871,303.077810163275
-1.62896662501102,1.96567536306282,325.49575610947
-1.7394940906007,2.14421710159336,330.362574538313
-1.69779179859221,1.99503537188265,297.471257033579
-1.78488980810531,2.11284673265236,308.349748502927
-4.69303373899733,1.94156842133219,950.480783692587
-4.78913928839142,2.14029894802319,972.576366515404
-4.71804816055038,3.11782795839953,820.28172100572
-4.70073797527762,3.42442097452914,819.920601603884
-3.55255262920199,2.80765744046632,586.407507933795
-3.67230435425212,2.96555461984107,611.953124640631
-3.4115624010432,2.50030725825762,603.371521475517
-3.47280763082669,2.70155181335421,623.001405001506
-4.12962428278714,2.71966195461867,657.319654830996
-4.16729553619676,3.05431823420017,683.165751521875
-6.74393439912784,1.99312608339363,1435.27317485245
-6.9438022471999,2.36663914123817,1503.20194935959
-2.23476496654643,2.51888674517796,447.439967301667
-2.30704791929212,2.73113591725213,469.11717759147
-5.10374176481422,3.88517026912222,919.153966877692
-5.0192239658945,4.2015951901763,920.800892677401
-6.07525985445086,2.88026209787279,1259.48631336487
-6.19830342410251,3.14049699574125,1317.24588410758
-3.11705772065244,3.06415487387122,673.600527156599
-3.15279819588173,3.12858168943048,715.717209524084
-3.61900031399448,2.76566144149456,755.774078093169
-3.71802591850195,2.79362016235009,784.277246634957
-2.10353875840639,2.35050036331164,569.019616482737
-2.07154519820942,2.36856757178069,599.258083555602
-3.33343410632528,2.5857130491674,725.931420388104
-3.52234227309858,2.73848313587826,779.957727258419
-4.8371985261828,3.6029543287344,1110.74968907356
-5.02977033246804,3.84982061824072,1202.949367921
-3.45618647759037,2.42696951082714,923.321612544944
-3.53067434576501,2.36812802199724,967.733184001261
-3.69224198097693,2.27623335772465,1012.49630326918
-3.97023171290771,2.29412869752065,1085.78315565955
-4.16626895017568,2.25271820992389,1152.63044768946
2.93671264188947,1.63480068941851,393.907404484949
2.78586896211338,1.36482397921025,416.377858888364
2.56943652360814,1.12611954291847,441.827946424457
2.35833275198835,0.933523747408301,460.59310345604
2.11449148207235,0.739526015991674,488.582112305131
1.88571207389068,0.569361533971832,509.432475493733
1.87056149677511,0.94092909775701,430.05454390311
1.66868462197098,0.812906346601108,445.043972043617
2.10907483806593,1.76330895342377,312.560280106195
1.95403344078351,1.61088754240779,319.771757811454
2.40944632511599,1.51300088227255,288.491842722587
2.27921296138603,1.39184660680017,293.440228052853
2.97482426387218,1.25890702475181,118.028383602477
2.82138424583677,1.12486588865345,117.259938211289
2.4625019238143,1.38729084790239,115.188921537494
2.34380756713317,1.22359200142961,114.021266141421
0.870712858706511,0.869690671117961,211.279655575973
0.74104435707472,0.87475134465538,212.667345042905
1.29611047068515,1.34725560626386,174.020724567553
1.24775897055866,1.25910851358288,176.407316728015
1.8290542074923,1.17874768869389,100.750428169289
1.70515968334977,1.10717097698615,101.985013693685
1.07385613926122,1.80299563959647,146.319331007195
0.972502888599013,1.73327354241321,151.343189971544
0.0676672792427543,1.36564317661,199.995774439582
0.0321120974391929,1.34885104639281,204.522544606279
-1.10854310725168,1.815610163178,283.336023504226
-1.21081922734744,1.8535131626028,293.189237306618
-1.99844780699084,2.24239135800933,226.80579702672
-2.06264302459026,2.42343613250756,232.327693281807
-1.83807649751059,1.2954360017245,403.364967775807
-1.98421470523548,1.3717515242663,416.584282077294
-2.93522238516148,0.667351265858048,589.236826290427
-3.09291942322538,0.792678178316616,594.604590028049
-2.73555819423547,1.67344168385265,581.548233358676
-2.81583368338774,1.6440928245776,599.869759363628
-3.60185592199367,1.05414781159354,925.221438145139
-3.730638927283,1.0526102515008,955.523865585394
-0.848525515942657,1.81533627448884,248.814342854094
-0.867175028444268,1.79420783605235,255.904162498007
-2.01717524308536,2.70580323906603,322.550224026477
-1.94627461727368,2.73383860709488,328.751830090701
-1.92014746769216,2.73694887614195,334.00236666957
-1.86152769637513,2.70536027891978,339.383394740846
-1.80292641933143,2.70421412628734,346.688437444166
-2.70935790646661,1.06266098270924,352.321807671413
-2.6951441573803,1.35381358503082,364.244573542409
-2.88900372575645,1.57122978699407,384.870870937334
-1.31806862321951,0.783857441656436,354.364639002893
-4.88996433137804,1.85014769282198,461.489758424062
-1.65442781840746,0.523049588517188,382.937300435346
-1.75619052794315,0.804791822483577,402.966839089248
-2.28889209653007,2.00451101018246,454.343904764913
-2.67271519867175,2.28943221443367,498.646111010481
-2.40397376085542,1.3603918383482,508.121957797055
-2.45470430037578,1.56892997873146,533.335301000021
-0.977181300003648,0.917580965683406,553.155920050637
-1.00305678861329,0.748582605592286,582.978102150566
-1.33484273117745,0.151960216408299,580.813354167924
-1.71498901706092,0.249592753361315,617.65001253704
-0.958077710698969,-0.861581527712292,637.184824119832
-1.17189019456069,-0.930743245726336,676.887372065836
-1.34816663181216,-1.03669733601164,726.416516843863
-1.68850682897399,-0.999921910410617,770.238778456011
-1.66599019458117,-1.8303742614931,802.342773714308
-2.01806225677302,-1.69808491048077,852.069494089722
-2.6342466356999,-1.72440550612925,902.864879640544
-2.93944705660235,-1.81615892727243,954.928490158752
-2.78689006562511,-2.31068335806561,1005.14453667802
-3.11562082481088,-2.030008007198,1066.60023712183
-4.09779412896689,-1.85654536559399,1147.25567650339
-4.33233500781455,-1.61098832949361,1212.46314547456
-4.4858236141191,-1.2475294310185,1275.83085679077
-4.75659796241111,-0.972982486919737,1352.56251696155
-5.37777894678354,-0.282902315243596,1439.56850845974
-5.64021366593445,0.0426405517116631,1525.47873399236
-5.88094871619865,-1.48829652133328,1582.07293271959
-6.32281476730773,-1.08995163493608,1674.87115390107
-6.74094356192568,0.0783539418459968,1778.41976876217
-7.00547875640221,0.51122175089711,1884.40160283332
-7.21698762182245,0.949902418970883,1993.23611723773
-7.44837722930576,1.4099898733091,2112.21144453787
-7.38606802773992,2.20050766204996,2253.53062326427
0.457771910739759,-2.34306878753635,209.973853084269
-0.0152133038200903,-2.06369546616232,213.541974095415
-1.05355082816562,-1.88654024202615,244.390478774768
-0.092181324332028,-1.26663276064631,205.175769415462
-0.319242453186736,-1.00352074591916,214.313304516689
0.248903069787764,-1.12350373047362,209.010537679286
-0.44689675774246,-1.03701853587826,227.568015945192
-0.0716288607030402,-1.24631616220067,263.41374804659
-0.45314258522275,-1.22975052377384,280.630390170485
-0.220667061093381,-2.59985696119916,317.699291922631
-1.07626047541074,-2.44837066100301,343.786925463293
0.152814307614731,-1.25236778826227,260.425288672531
-0.233526014998783,-1.16204776950871,283.272411462688
-3.02992633054631,-0.337263007026964,374.731528548405
-3.04133722317929,0.0128068183112021,381.87688021868
-3.87594810295822,1.59505597024916,516.5552883423
-3.91828175211242,1.65579508157537,521.268739346244
1.19673123126915,-1.19186197262967,335.28965943378
0.862579941770632,-1.18372881428747,356.029840923737
2.48250701292719,-1.05247367693399,357.581307455821
2.09923825147318,-1.03696741798195,379.387014822665
1.82741133726077,-1.50455225246838,412.770552980817
1.42643905268626,-1.35619414102138,436.776316880819
1.79622567670006,-1.48727136525172,453.85235862836
1.37947121724154,-1.31069748534834,482.347153918869
-1.09692336133467,-0.469796285515975,521.021004963156
-1.1639065663282,-0.451878130470861,552.116095649472
-0.253026316438731,-1.03055274901608,573.668057145586
-0.475817111115114,-1.20612925122991,605.903174458144
-0.841218938492962,-0.156016769072982,669.494275210548
-0.967089364266639,-0.543280163032104,703.040427889753
0.177990876181645,-1.35457954871759,739.923238647414
-0.212293224278986,-1.54839613701701,787.507014409751
-0.0228922638988385,-2.4709900725444,812.696171736204
-0.756630439919639,-2.33604593059724,863.3300063736
-1.60898726724488,-1.9382750121386,902.031127522387
-1.97207416561633,-1.96775237833947,957.781714828976
-2.76915280881579,-1.57618159741313,1021.70905240992
-3.11444221597517,-1.42478475615544,1083.6435755243
-2.94801759136427,-2.28164059073342,1172.83410091273
-3.465697014121,-2.16814260933762,1238.90952339935
6.61529505282364,0.939000329166917,117.649191855793
6.37716684131699,0.384628751875497,123.61299581347
6.11811516877114,0.149579495653749,127.503796189419
